Date,Customer,Total
2020-03,876847cb6e4c03f3c1fa464fa1265873bfed78c292c3ba0889b7218e32826631,18.0
2020-03,c6d115614e448a02e1ea907cda86af72dad7c05056519044683eb632281f1dd1,6.0
2020-03,85af8474694eda8a349f8d87b35e3f17265a62fa97680f17b0253bf1630ebbc5,6.0
2020-03,d4c6c62c73c41777444c5dd86954fd020b44b0c86af30541c0430f846e92a871,2.0
2020-03,c8f09988f88f824083cfbbbf25a23b7bf03e7981de271ffee79828b9ab6617eb,6.0
2020-03,73dfa9f9a72a901321ec1cbf882ba697592f559d902dd50e2073a4856d6b78db,6.0
2020-03,0f4ea0b10cf7cec0412493f715bbe360f0f9d2421fcef8f4ef85bf7ba610bba9,10.0
2020-03,73dfa9f9a72a901321ec1cbf882ba697592f559d902dd50e2073a4856d6b78db,6.0
2020-03,d67d72e0c3781afdab26bc8cfe6acc5091ba0a6448b6bc479dfe1d12903183f5,4.0
2020-03,3406886be1d40031bc74af8440b5a7e725dcd6efb80176330a7015196aea19f0,25.0
2020-03,48d50b265ef21c88f47baa9a6eb88361b262cb862ce56e704700286a28c99376,5.0
2020-03,807658d513253b7a07f614b99807b1e018abb0520de04b915f7b6dba2edf28f3,6.0
2020-03,159a2fdce934e16ce857c7747c72b26e1c73c92d41099ac6ee6446f6171caae2,5.0
2020-03,807658d513253b7a07f614b99807b1e018abb0520de04b915f7b6dba2edf28f3,6.0
2020-03,21963e6433c8f57377045a012179c10053e7471a3ff4821e53faf4aa2f834ee9,6.0
2020-03,23b09aadaba3a1ca3de795314d29560724852e366cbd61a44d53b18837d7e851,5.0
2020-03,b2ed6d63fe93443a19987ae99e05514d45101100230db69a0b5527b160bd6406,6.0
2020-03,fff9a086238ec86a17c06ae6b59ccc65d5d5c384329233616c0e9dd1edc0815b,10.0
2020-03,6497c188f2f767c61331a329c0917607afd64518a6eb55a633d1b11adb859a06,5.0
2020-03,40a6eacba2e5348282f34fcefc385ce64dc42a3466fea0309a4a17b6457f9f37,8.0
2020-03,40a6eacba2e5348282f34fcefc385ce64dc42a3466fea0309a4a17b6457f9f37,5.0
2020-03,f97c0de3ac1b27e879924d4f1089001ba987d531c75e8a70a575be226c25224c,6.0
2020-03,3751df109af96737c1d5cdee8723e737383301a55addeba0cbd3f2d9603b1613,8.0
2020-03,ce8fb0c67bec1b8041ab6648930ce1fdad8da49d73982275d9e72d0ef4bfad87,5.0
2020-03,ab309814c44637a6cb6ccda4fbeb4ddb492c7e28798e5994eec0564af543a3c9,12.0
2020-03,bbd6bf32650aed01c169bfa055344e74f134a61e8fe6b75b5932387dcb295521,6.0
2020-03,5e49a664b1b3ab4ef3bd48eb5e465ccccff467429ca6adb7cb98eb808e1fc64b,6.0
2020-03,39769de75e09e3904391227b70266f952f8b8cf0aa223d004f0e7e8e680c6ebe,5.0
2020-03,c861aaeb3de94a52a00e94307b2cbb1d7af747a7f558aa0e7cc229afe0643569,6.0
2020-03,482adf342faf5fea04c4fcaa6f2bde31603d063c45bf793a76088e9ab4f11248,8.0
2020-03,6dcf9057fe90eda802adabba6cb597efebd88ee15e8824e7d8163c7185e7f0f0,28.0
2020-03,e36bff5d77bd47ec5b800f39414ee279d0603158ef504439143702bfb538fe1a,6.0
2020-03,9c980e782dd1536367f9da68797a31779e0458b2e7807debc0210bf0ada8fde5,6.0
2020-03,76ead6e1a25c57709db7e2982f00b991c931808c0f0291027fc64c7755af202f,6.0
2020-03,f404ca49c2da0af928568370b4423b376fd823616a86233ed95b42be28ff6c12,6.0
2020-03,9eafa87d2033342e38808b0b87d43a8cde048bd0e8b3a0f023cf5e6f0df8beb8,2.0
2020-03,4a5f262d9a7aad3b2887a444a08594fb9f43fb1a7d10a7f9e028eed713c5a84f,6.0
2020-03,882dc6c864917036eedf6d3ba2310a7f310b6920e1a161b686b6f0730da2c504,6.0
2020-03,c40ceadb8ec1f86f31425be8aa07fc78d4fc334a3d23d643e1571d189a04b24f,6.0
2020-03,9c8b41e9d83af09e68b70ec49a0ef33b0b5929384e92de0e8c425dca0612422e,9.0
2020-03,34d615ae044820ebd70d8ddba5446f9920efd32b7529e49ac42f88b3d89805cc,5.0
2020-03,61a2b336578ad5ffd31efdb620e209a60d5e857fd2477d040f47b841dd4c9be3,5.0
2020-03,a9008edf1a3fcaccbe3e1ca3862d5591c96bc00f399b3f2d18b44451fa6b92e6,5.0
2020-03,f8ea41f6e2e3633387b09ec61feb7626191d17337c5a8e75ff70c87071eb2f08,6.0
2020-03,9ca3665be9277eda770a5a13f5d6769456a58b450b7a478d624ecc2b25a93806,6.0
2020-03,3959fe439548f8044b7711fe54004943b1c1ad5e652009b9779bc218f1934c08,6.0
2020-03,c90f379e82cab213588f27f1aa5d1e8cdedba0b5a957e60cc734ba81edb148bf,5.0
2020-03,0e83a54bfeb78e5e17958e50eb43ba920bf58fbfbe6731d9b138126d76bcca38,5.0
2020-03,4b547490404028f3c04ea5c876fc69b8c9c7c91d4cad66e5dd8d6377d37a589b,17.0
2020-03,c861aaeb3de94a52a00e94307b2cbb1d7af747a7f558aa0e7cc229afe0643569,6.0
2020-03,95d619a3909aa797dcb937c3578fc502e9813d04ea3ed6a01d5ff17ee2f4750e,20.0
2020-03,0e83a54bfeb78e5e17958e50eb43ba920bf58fbfbe6731d9b138126d76bcca38,5.0
2020-03,cf9c75d361b618be150aeaf0ed662c20b94d1451d84feaabf8e56e6c74ede2c1,4.0
2020-03,0e83a54bfeb78e5e17958e50eb43ba920bf58fbfbe6731d9b138126d76bcca38,16.0
2020-03,2d9c40224ba61ab21661afdce23fe41578e052eac21214b3e2c2a92f3e5635a5,6.0
2020-03,22d8ed40ae89c34f0721ba81e1c6c716fc3b9446cad748aac4c9cc6d7e8aac2e,5.0
2020-03,6be8b03c97bd1698c60f17a32a7cf49d267b3b7d103ae875ba402bd6619b8fd7,5.0
2020-03,0a1d4470b6e5039f9ab06df0f4a494471fac875c180447fa1c4c7f6aea6c3a8d,6.0
2020-03,d2e7a7f1c6a3371589d5ac6e13cfa6b3044958bd15a23eb9017ab6e80445ba45,6.0
2020-03,299c732daa7aade2161296393f3622772456a859ac92433171210e0c70b51d23,4.0
2020-03,cfc7f15fce03951eb4111d6108821b7ec85467cafc39b3722073879bf5b16e3d,6.0
2020-03,f8f059a9a4be591ae711efc675b37f39f65b3eb2d2a7685a73031f662a308000,6.0
2020-03,022f3a11bf7bc25fc8649176f3de8353968ccec2d404623d5b460217b8ec625f,4.0
2020-03,7680615dbac17dc3e858eaf736c7a9bd83b09c42353005f80de2a79ac9ad90c4,6.0
2020-03,ecdf8fa5faf37bbc18f8b369889413d2b6fc1801852832f06aaf1d3acaf6b7ab,6.0
2020-03,c4cf6245f608ac6701c85b1ac7876aa629b1728fb69a3c4152259e11ae3f8809,25.0
2020-03,e62f4d6c22e6a44964740934e10b9fd32423cb7116b778a516f95bb32709e2a1,6.0
2020-03,0724e9f58f8ed8912aa75bfa8da70986f39bc897f79fb73af3e80892d4283a2f,18.0
2020-03,f1a7e63859200efd91025e623d42bfa4c7ab55666381a5dfb20c211ab0bad64e,6.0
2020-03,7c96c8a5e5ec38195ac050f184ef760745f91a32f04bbb9d827e4d95543dee77,20.0
2020-03,073e52944807a773811657c0b399c10f02cbb16e228021803a10e935547ec36b,6.0
2020-03,319513143aacecd438eb6bdb1f7b5b23afc81ed16fc0aa291e108d4059517f28,5.0
2020-03,9a2354e1c9912226cfa5d51d0119c0df51992d0dc5947b992109b8ef572fcf07,6.0
2020-03,07990c0bff5b298354a2b504fd06927bbee76ca2ba54a4d50d3b7650c5c52e37,5.0
2020-03,16205eccd0f7f1516499f22eaad59c6d429ae0670a3e70856d162684b03f998b,6.0
2020-03,c177bae70c4b8087e2ada413e7b77644cba0d2398e50657a97946156c63de677,6.0
2020-03,b21a3fe7d5c674bc76d3fc921678151c2004d4ccd26f60fdec1a0a148e60896d,6.0
2020-03,70daadfd2269748a90deb90eed70cc06cdab408995c4b45b37f8f3a4e48ff0a6,6.0
2020-03,863ee279b0fd80c20c64769c7dcf08d3275a617c5ff480a9e2ee238460e2c174,20.0
2020-03,14fd2e52a598153829f4013187e401315b02ae144b2f2ae74e46b92d43997a24,8.0
2020-03,7c82d484031cadaa14839636af3da96ac4223ffc477333ec718d24bdd6961e34,4.0
2020-03,69d1fc34a39f2dfa04cfa8d79d2ac71384ab7ef0cd6e94ab39b722c562be4b19,16.0
2020-03,ee924751ceec0ec08f0eeb5582225bcdfac589b9025dd629c6a49b6210496872,6.0
2020-03,17bdc374a4b9172fa9ade785b8d00276066e69f1d136b5469afa13ec375ca3a8,6.0
2020-03,f88141468958d0757b03556a2b80c335b694cacac95742748f6115aba5ae79b4,20.0
2020-03,f88141468958d0757b03556a2b80c335b694cacac95742748f6115aba5ae79b4,5.0
2020-03,2cc8955ff92364c71e038b541f43e57aacfd48fb419d05185a0b50ac820b4a7f,6.0
2020-03,f88141468958d0757b03556a2b80c335b694cacac95742748f6115aba5ae79b4,26.0
2020-03,f88141468958d0757b03556a2b80c335b694cacac95742748f6115aba5ae79b4,16.0
2020-03,7c82d484031cadaa14839636af3da96ac4223ffc477333ec718d24bdd6961e34,6.0
2020-03,1e51706b8bf2a083b1ad11906a11a223d973368aa84f3483fd64c5d568512fb0,5.0
2020-03,f7ba0f5c8512b325d0dcc85b321df74d242993ce98738777de1f67291d947563,6.0
2020-03,29ec580d4998c3f30efbeea34ae4690e23144099f32c1255e720ff36051511ec,10.0
2020-03,985c25c150d3a1ae518c25e17edbdbadb5deff89f54a7942537cf705d9ebba05,14.0
2020-03,14fd2e52a598153829f4013187e401315b02ae144b2f2ae74e46b92d43997a24,5.0
2020-03,ba3bea4055cc47b2a868eb7985dcb322a419f21406e08ae57a41986701f63d5d,6.0
2020-03,075ad75bcca3a8b4de98751f891d20a8a6ce5dcdf9a0b56fdba6e994568a2a21,10.0
2020-03,167ceda16dc74f520ae1ffb9fc02a4b5106d9f344f8f75e3e667aba230002b95,6.0
2020-03,066bc4d35929c710938f60a3f06ace2a6749b055cf7a1a462159c21a0602651b,4.0
2020-03,066bc4d35929c710938f60a3f06ace2a6749b055cf7a1a462159c21a0602651b,6.0
2020-03,9034409252a367d658bc756fe7e4eb63445aa6336e2ebed8ab9dbd90a39d7d45,27.0
2020-03,b1f4ca7503dafc2b9ed3038d7473b06e247f62ce912301c7db18ce340184f2ff,6.0
2020-03,9034409252a367d658bc756fe7e4eb63445aa6336e2ebed8ab9dbd90a39d7d45,16.0
2020-03,246b8398071c77c33ab10c664967503cb050293b7ee2f03aa87720446229380f,4.0
2020-03,985c25c150d3a1ae518c25e17edbdbadb5deff89f54a7942537cf705d9ebba05,5.0
2020-03,cd8c98a2c1a4a8d8235656bbe1fee14e156d1665cc25d9e591bf933a3f17d280,6.0
2020-03,ef80f11606d57151b2c24e61d4020675bc8da206ef56306dcf3082e3b2292d93,4.0
2020-03,2847c0339e38e1b42e1d299fea5955a3cc1b7bbb42e6a0b93c6548f538b44330,6.0
2020-03,e62f4d6c22e6a44964740934e10b9fd32423cb7116b778a516f95bb32709e2a1,4.0
2020-03,f05447b6435e3b87ed3b1d58d7f233239256f62043ca0f21c3e979befcc6383f,6.0
2020-03,07e274cdd958f3fa3c4c6042aa6703722002b4e622167892c46d440ea847a282,6.0
2020-03,f8230f9683079b4f053fe0f7727459d4f914ca1025dda4985bead9d96e9ee430,12.0
2020-03,6c8640ec3e13aebbcf4ddac2dd7e01d8508ee0142d04b417366415bca44f5b91,6.0
2020-03,faf0ecdd1ec0aa90873217cae7b847d61a094e3031bca67fa8cc66c17d9ae0ae,6.0
2020-03,f51e13482c0bcacb04593f85f104960649573cc3612ce648776bdb0a8cf72c3b,6.0
2020-03,f97c0de3ac1b27e879924d4f1089001ba987d531c75e8a70a575be226c25224c,6.0
2020-03,8bb1d3542f1614489815243deeeeb6faf16e0baceb5147d1429e0f3efeef3d60,6.0
2020-03,83705a5dba3b5a82bd286dee85d91985557ad730db1e920a877e3d4adff7fced,18.0
2020-03,83705a5dba3b5a82bd286dee85d91985557ad730db1e920a877e3d4adff7fced,8.0
2020-03,74810f9ed69030acaa7ad1a9e51c858d26153700eb8e3c428b249cb6ba98187f,8.0
2020-03,c861aaeb3de94a52a00e94307b2cbb1d7af747a7f558aa0e7cc229afe0643569,5.0
2020-03,8ae2dc376f66f72793a25ff965767cd729b0343c8e3666c0744b5570a67e55d7,6.0
2020-03,3309e29497455d8fd14fe7eddfeabd3fcc0272df8811258f8cf42b039e4e64d8,6.0
2020-03,6d1e9abb7f61b97609d101f11c52d1cafffcd87bd502fc2954df5b7f7f678839,8.0
2020-03,67d11a5e7e9325badf6aefd66b07cdbc96ece777b41c1ab7533ea3548f0371c9,20.0
2020-03,cb576a1398c0d8914ddc8e0356f6d2d6683995a116854f6c34b87d9de599fde8,16.0
2020-03,7620ec4a257e4b2ab216a2405acd2864ebdcf556b404bb50624787ae67a844fc,5.0
2020-03,d67d72e0c3781afdab26bc8cfe6acc5091ba0a6448b6bc479dfe1d12903183f5,6.0
2020-03,d67d72e0c3781afdab26bc8cfe6acc5091ba0a6448b6bc479dfe1d12903183f5,6.0
2020-03,e6e88575fe45977e478a4cef55009a552b9975470a2fa247962336b7f128d557,38.0
2020-03,e6e88575fe45977e478a4cef55009a552b9975470a2fa247962336b7f128d557,30.0
2020-03,06731e6e3d43dc17b0062e6ac5e12afb56be17c521ffef43082963249e6445fb,4.0
2020-03,06731e6e3d43dc17b0062e6ac5e12afb56be17c521ffef43082963249e6445fb,4.0
2020-03,fc57fa8ff93fb619f89228dfd8d1263249bcb60cae872c9ea0020fe4d61c2140,6.0
2020-03,573e2756dca841fccf7caff0d2084fa96914edec29109db3ecc737db27089ae6,6.0
2020-03,a47022d85f55007490c63597e46ee3845c75c76efede347ce9dc831084372132,7.0
2020-03,a47022d85f55007490c63597e46ee3845c75c76efede347ce9dc831084372132,6.0
2020-03,7064030e42584f342731ad20ea2b9ac1cd4efc8b70d16bb5c45f48e8cfd8c37c,5.0
2020-03,6d1e9abb7f61b97609d101f11c52d1cafffcd87bd502fc2954df5b7f7f678839,4.0
2020-03,21d341b501a6b31075287239ecdbec9699760954f9cc514c67763440501d5eb4,26.0
2020-03,570a82f653435f2a2c82fa45556a4e13024447d6cc941faeef2de52d5148a943,6.0
2020-03,83705a5dba3b5a82bd286dee85d91985557ad730db1e920a877e3d4adff7fced,6.0
2020-03,21d341b501a6b31075287239ecdbec9699760954f9cc514c67763440501d5eb4,5.0
2020-03,a25e96b852273f8fd0c30f61545e63489fa8729777eeb73072bc028f9a472590,6.0
2020-03,388e74588765e2e811fb83473988e54415505480a48bf047170c3835418a6653,12.0
2020-03,6bf4056e2ca25c19ccb6a95f1eda79743871d147e66a6e24c68ba4316410532a,6.0
2020-03,f37a652088972819edcd93af82d874fb97d569b365f5dd54117db4d4f5fc1200,6.0
2020-03,2e3f96ab8e8cce903a2937528cd2cc20a80841cebd5a2c6e665969f329f5c28d,6.0
2020-03,55f9ec2c0f9106dac6e47009231ba7e1867530daf323e87923e7bea5e15e6550,20.0
2020-03,b4079d076e125c61b4bcaa7a71bfe98f1ae26d0f22bcd0f3ef133d7708b3c183,5.0
2020-03,13d960873408c7ffced13486a2d27df33b7db86ad3e3706290be187c7da290f2,10.0
2020-03,926811e5fae7d6dc8841c5971ecaf0d642f53f92d0de78c56d0f5aee6fc8e5bf,16.0
2020-03,d96fb9599775209f7e9ad5c664fec8bb0c03ae7f9b81e87ea585cf0a74cf4c83,4.0
2020-03,ea27571b578c80d56ddfa2b5cd42454676049a9af2b35b07a6e1d2d8a2ac8969,6.0
2020-03,fe50d331a994cd58b0257a10db70a6616c59cf816172869bd61c0e4617f3de59,10.0
2020-03,08700322f4b527aaa58ced78786cfbbba7e178dfa47432abddadd5d9e7dea378,6.0
2020-03,43d7b9512f2a7d3c486a31b8336cae79684305929a3f77b4878fcc3bd51846e8,6.0
2020-03,05cb8b7e367f992fa7db40800bbbedc08ce8ee05f42c570efcc73895b77edf0d,4.0
2020-03,2b78e8190d18b01342079c574dbd3fb35b1b588a4d49be7f65015b60bdf1f8a2,20.0
2020-03,fe50d331a994cd58b0257a10db70a6616c59cf816172869bd61c0e4617f3de59,8.0
2020-03,279d84abc5c8246570b5b4506e2db2821962d222dde15d6e75ba8c39a694c8fa,6.0
2020-03,c3819bcc8f479769e96b9dec704f666957a693224e3f5445394103a94ef2a15a,6.0
2020-03,de870a12957c067ce005baf87ab3d947e9b19b6fdc68facfd0ba5f62a6a35faa,6.0
2020-03,aea36f18ab8d7887628db66b6635d59ba348c4843e95190f33eae8d6bf72674d,4.0
2020-03,b4f804692d641f82a3fca613661c6fb84f2222200f16c75c4e022bfc8e2e9fe8,6.0
2020-03,4f1d609fc9ad11bfcb9579c2d91892b8d0c37e418b89b88ce99d6dca62946569,6.0
2020-03,64a7ce49654c63eea33a6e5e4cbb1dedcaf73ca9cdc0335b85bb144b5fa0e07d,5.0
2020-03,4f1d609fc9ad11bfcb9579c2d91892b8d0c37e418b89b88ce99d6dca62946569,6.0
2020-03,fe50d331a994cd58b0257a10db70a6616c59cf816172869bd61c0e4617f3de59,6.0
2020-03,878d06a66464624dd9525212bef8f1960e98ccf987845e00efc6c345cd5b0d40,6.0
2020-03,c3819bcc8f479769e96b9dec704f666957a693224e3f5445394103a94ef2a15a,16.0
2020-03,374618dc2bbe89b47174cb4db89ce26c3cf7ae461af343b1e90aac59bde97161,2.0
2020-03,3959fe439548f8044b7711fe54004943b1c1ad5e652009b9779bc218f1934c08,4.0
2020-03,374618dc2bbe89b47174cb4db89ce26c3cf7ae461af343b1e90aac59bde97161,12.0
2020-03,751b1bc5b5b907e6d747b24a21e7c3b23622293130eb067e7e1439c8050292b3,8.0
2020-03,012487d6fbb481598c699ee48f0b76997ef6bb917caadfeb823fc6efd903b811,4.0
2020-03,751b1bc5b5b907e6d747b24a21e7c3b23622293130eb067e7e1439c8050292b3,8.0
2020-03,751b1bc5b5b907e6d747b24a21e7c3b23622293130eb067e7e1439c8050292b3,4.0
2020-03,ea6ab93c28bd9f61a14608d804fe81c3279dfd9434ec5d3cec3df787ad9398e8,5.0
2020-04,d847d6ec38305abc79b2c318bd5f10a3835c4fdd6d220e4da72070b011915314,8.0
2020-04,2847c0339e38e1b42e1d299fea5955a3cc1b7bbb42e6a0b93c6548f538b44330,4.0
2020-04,2847c0339e38e1b42e1d299fea5955a3cc1b7bbb42e6a0b93c6548f538b44330,6.0
2020-04,6dcf9057fe90eda802adabba6cb597efebd88ee15e8824e7d8163c7185e7f0f0,6.0
2020-04,b7ca07569cc720167c1c9b624397ff1aeb095846c071cfe03e84973c963b5c05,6.0
2020-04,e36bff5d77bd47ec5b800f39414ee279d0603158ef504439143702bfb538fe1a,6.0
2020-04,868b59f7ba118453be1104631f34b8168356649cb6bf6c7e8e16bff5f8e38e2a,4.0
2020-04,c6d115614e448a02e1ea907cda86af72dad7c05056519044683eb632281f1dd1,6.0
2020-04,b2ed6d63fe93443a19987ae99e05514d45101100230db69a0b5527b160bd6406,6.0
2020-04,5e49a664b1b3ab4ef3bd48eb5e465ccccff467429ca6adb7cb98eb808e1fc64b,6.0
2020-04,23b09aadaba3a1ca3de795314d29560724852e366cbd61a44d53b18837d7e851,6.0
2020-04,0a3c1679b498d855ba47e28241f1099e9aacd99dce059901731c1acfb2562005,6.0
2020-04,9a2c069092e8098518419a6bbc763c14f4e1a36f3462d0bd59bf47a89390d001,12.0
2020-04,9247cba0ded05470b6492cc9d9c11f391b41a0e4bbe266136b91fed75cac5725,5.0
2020-04,2bc8faa265c71c1238506ed7c148e39b311e6876e2f7d7639b411f2c2be700af,6.0
2020-04,b2ed6d63fe93443a19987ae99e05514d45101100230db69a0b5527b160bd6406,8.0
2020-04,d847d6ec38305abc79b2c318bd5f10a3835c4fdd6d220e4da72070b011915314,8.0
2020-04,576670f877d12ec43304cd7a2e1a6b2c895b16acad9d9be6a01e74259b8fe346,6.0
2020-04,01ad950626320eab4ea286269659b0a04ac01925f0b6ef7f251213bde0dbb544,6.0
2020-04,29ec580d4998c3f30efbeea34ae4690e23144099f32c1255e720ff36051511ec,6.0
2020-04,510b745c096a939a5acd1d119b69d92bf14a98c39ce14cb3011984c4069ff566,5.0
2020-04,fc4b22838f5fa9837f6451690aa2375842b0bddc0530420012b763e3277b2af1,6.0
2020-04,c3819bcc8f479769e96b9dec704f666957a693224e3f5445394103a94ef2a15a,4.0
2020-04,6648a34d8c33cf36fb674153b28199b4f9c6f311aa1a608c7c95b89b579190da,6.0
2020-04,8b721629aa3992d2563791e4a060f2835cbb1b514a29f2da320fd692a3373fd0,25.0
2020-04,29ec580d4998c3f30efbeea34ae4690e23144099f32c1255e720ff36051511ec,6.0
2020-04,9de2f296034da40a75b2bd422bc434ee199c148eae50ff9981a92a8542ed73a1,5.0
2020-04,f5583c28434e663b27a059b4ea92e929a71b8f6151e5233ba43dd11d43d4c23d,5.0
2020-04,f323731df5bd78143113276c3da5ba8548c6c51ffa395c49ceccedf437b91f28,32.0
2020-04,1f06cdb78e48af75ff5062633a8fdd6eca0f766d4eeee4b16c36a03e05adc4f1,30.0
2020-04,319513143aacecd438eb6bdb1f7b5b23afc81ed16fc0aa291e108d4059517f28,5.0
2020-04,4a0b743e6f25801f8c3ef56999f774f5e1a855f215b549acb6ccf0af5ecca074,5.0
2020-04,1f06cdb78e48af75ff5062633a8fdd6eca0f766d4eeee4b16c36a03e05adc4f1,2.0
2020-04,bb8c946ad09120ff4576d3b4be827ee02bb5703775804e4a4615cdf746f36a7a,12.0
2020-04,9c980e782dd1536367f9da68797a31779e0458b2e7807debc0210bf0ada8fde5,6.0
2020-04,030b781f6fa8ffc8b3307f559a915535c854313578d4b4b22909cb1cd8feeb4d,6.0
2020-04,ea2c25407cf2c10cc74b1ea66c11498a721c721ee6af3ad2001a292bae9433d0,6.0
2020-04,6f4fc5594c73d3a6d07d3085890f7ee5c7f462625f5ea4619dbe2f459cf9f3ee,20.0
2020-04,c861aaeb3de94a52a00e94307b2cbb1d7af747a7f558aa0e7cc229afe0643569,6.0
2020-04,1f06cdb78e48af75ff5062633a8fdd6eca0f766d4eeee4b16c36a03e05adc4f1,8.0
2020-04,2847c0339e38e1b42e1d299fea5955a3cc1b7bbb42e6a0b93c6548f538b44330,6.0
2020-04,1ea113e4571c4a21ee3e8f43c0235856c2431476d83fb62d4e33314a50282453,6.0
2020-04,2847c0339e38e1b42e1d299fea5955a3cc1b7bbb42e6a0b93c6548f538b44330,4.0
2020-04,1f06cdb78e48af75ff5062633a8fdd6eca0f766d4eeee4b16c36a03e05adc4f1,8.0
2020-04,249ded008a476a48e2cda94d271f80ad7cc9c41b4700370ee404c29e31df804a,6.0
2020-04,476255451d49aad1e5447cc469c4dbeeac2dcc5a536be53b54ac727e9adedeb2,16.0
2020-04,a560b4d7e7651f8863ce1d2170b77b62ea099788219e4a125de8bc733a550d42,6.0
2020-04,a560b4d7e7651f8863ce1d2170b77b62ea099788219e4a125de8bc733a550d42,4.0
2020-04,4d47b9c87c1fddd4ae24622d1cfe63fb54d4afab75829e4da60a502d35805031,6.0
2020-04,20e34bd0672b752f87f00cc987db4523509960403023871885db5b932310258a,6.0
2020-04,b2ed6d63fe93443a19987ae99e05514d45101100230db69a0b5527b160bd6406,6.0
2020-04,b8387649c2862d9f3f451a08242e9662e671dfffd0af46e482dc5ca43dece794,6.0
2020-04,c456ac6ba6fe1cf76a97c05ca1a404c0880eec7d55a6891e4afa0b621d11e1a6,6.0
2020-04,7e57a77aa10d5864d21d930e459e60d15854c199c6c0e24be59519420cce43b8,6.0
2020-04,746bb0e8bdadce484d5cace684358a191bfb513aa75d8b956c52c6d845edf0f0,6.0
2020-04,a5e00c04b99ff01c6e79dc4c11111fe0ff5addd01c0c56227fc2d6cac4aa9f90,6.0
2020-04,7e57a77aa10d5864d21d930e459e60d15854c199c6c0e24be59519420cce43b8,6.0
2020-04,1324b89b6eccee230fdabae2e843afafe4ce2bbd01560c0db4f4a2637b666761,6.0
2020-04,c177bae70c4b8087e2ada413e7b77644cba0d2398e50657a97946156c63de677,6.0
2020-04,1d94288302c8e8c7e558db2a1d9020eea9785f512e95d809666f7dec691c287b,16.0
2020-04,746bb0e8bdadce484d5cace684358a191bfb513aa75d8b956c52c6d845edf0f0,4.0
2020-04,87d320226a0fafa0969be72d3a4575cacb07af05bbea8a93c945ba57ba01c8cb,20.0
2020-04,25034fc6dfb5365b7b7ccbd391bc21d583c465c6443a264ff85018c0ba555417,6.0
2020-04,746bb0e8bdadce484d5cace684358a191bfb513aa75d8b956c52c6d845edf0f0,4.0
2020-04,746bb0e8bdadce484d5cace684358a191bfb513aa75d8b956c52c6d845edf0f0,6.0
2020-04,cb12620d536facec372db078c46dd2b9c1141780c588581ea81900e41a2d5b38,6.0
2020-04,e32ddefb3acb51ba448fcaa8d30953bc91a53b8fae67cfe322a142be8c7e3063,25.0
2020-04,a560b4d7e7651f8863ce1d2170b77b62ea099788219e4a125de8bc733a550d42,4.0
2020-04,cb156d13597c584b5d9350ea21defa61726d99507869d02d74ebc1eb667dbe76,6.0
2020-04,7680615dbac17dc3e858eaf736c7a9bd83b09c42353005f80de2a79ac9ad90c4,6.0
2020-04,2b78e8190d18b01342079c574dbd3fb35b1b588a4d49be7f65015b60bdf1f8a2,6.0
2020-04,cd4300ea826ba015737c5d511f5587c7157a814feabc0d5b2092846b3fdd31d1,16.0
2020-04,cd4300ea826ba015737c5d511f5587c7157a814feabc0d5b2092846b3fdd31d1,18.0
2020-04,f7ba0f5c8512b325d0dcc85b321df74d242993ce98738777de1f67291d947563,5.0
2020-04,4354cd49bedec70e05b134eaa973f9fbab4a3bd802acd099d8842433f1bf87e8,5.0
2020-04,2b78e8190d18b01342079c574dbd3fb35b1b588a4d49be7f65015b60bdf1f8a2,6.0
2020-04,f20744a3319070fee2e908ea1c39be54b5c1572efd91cd23f0eb97ee015fde70,6.0
2020-04,f20744a3319070fee2e908ea1c39be54b5c1572efd91cd23f0eb97ee015fde70,4.0
2020-04,d2c538a7217d4e3cf891a359ed96c67d70fca8235e981c61534a38b63957e599,5.0
2020-04,4354cd49bedec70e05b134eaa973f9fbab4a3bd802acd099d8842433f1bf87e8,6.0
2020-04,022f3a11bf7bc25fc8649176f3de8353968ccec2d404623d5b460217b8ec625f,5.0
2020-04,1329ec3e7daed0296d78f837ab40831a9245e88d18fb77e0fcfe0cec575d70a4,6.0
2020-04,8ae6de7ec9eaa4d72209d82e8bf65fb592d5f66bc72ff94eeeee6012a7cbebb0,6.0
2020-04,cbddfafc308e95f7bc2f8d16f5b363e6ab636c2cfbb6ee083c395f57d43e739e,4.0
2020-04,cbddfafc308e95f7bc2f8d16f5b363e6ab636c2cfbb6ee083c395f57d43e739e,6.0
2020-04,64a7ce49654c63eea33a6e5e4cbb1dedcaf73ca9cdc0335b85bb144b5fa0e07d,5.0
2020-04,5ba2198a1433e3cbccaf021001a8e04b03fa1d46560f253e18dd4ae97f7677af,4.0
2020-04,4bc2f2492cbc4f41858cf96b5c3fddf1d905898f61b8139c9ed4433effda1dda,6.0
2020-04,ac46b8d74ebefa2df748c5b97af0648079ff24728c3a0853d7917a969a72f73c,20.0
2020-04,ac46b8d74ebefa2df748c5b97af0648079ff24728c3a0853d7917a969a72f73c,2.0
2020-04,64a7ce49654c63eea33a6e5e4cbb1dedcaf73ca9cdc0335b85bb144b5fa0e07d,5.0
2020-04,cfc945ab2e425ced6f2f34c108a95048ee13081835a2451bc30701f48d2b1781,6.0
2020-04,f51e13482c0bcacb04593f85f104960649573cc3612ce648776bdb0a8cf72c3b,6.0
2020-04,13d960873408c7ffced13486a2d27df33b7db86ad3e3706290be187c7da290f2,6.0
